"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","@PR_Paul_Biya Man dont be fiolish. u can't fire with fire. It will be suicidal for u. if u doubt me ask #Mugabe.",FALSE,0,"PR_Paul_Biya",2017-12-01 16:43:35,FALSE,"936636145781284865","936636906724610049","301026859","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chris_Tebid",0,FALSE,FALSE,NA,NA
"81","Sleeping with the dragon queen https://t.co/ErBs5R9Tl7 via @thenewsnigeria #Mugabe #Zimbabwe",FALSE,0,NA,2017-12-01 16:36:40,FALSE,NA,"936635168785403904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayothenews",0,FALSE,FALSE,NA,NA
"82","RT @steve_hanke: Since the land reforms of 2000, the value of #Zimbabwe's farm production has shrunk by 45%. #Mugabe's erosion of the econo…",FALSE,0,NA,2017-12-01 16:36:05,FALSE,NA,"936635020915159042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barrystander9",6,TRUE,FALSE,NA,NA
"83","@matigary We want #Mugabe back...Lol",FALSE,1,"matigary",2017-12-01 16:31:38,FALSE,"936630390814593026","936633900855635968","4926928720","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MdawiniOmdala",0,FALSE,FALSE,NA,NA
"84","RT @steve_hanke: Since the land reforms of 2000, the value of #Zimbabwe's farm production has shrunk by 45%. #Mugabe's erosion of the econo…",FALSE,0,NA,2017-12-01 16:31:32,FALSE,NA,"936633874016276481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monkey1612",6,TRUE,FALSE,NA,NA
"85","It’s okay USA you elected a messy president. We elected a messy one too. Don’t be scared to admit it and impeach hi… https://t.co/vOiYFnU8Rq",FALSE,1,NA,2017-12-01 16:31:11,TRUE,NA,"936633787261378560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missmaloka",0,FALSE,FALSE,NA,NA
"86","RT @91CJJR: Pay back time z a B****** #MugabeResigns #AbsaPrem #Zimbabwe #Mugabe https://t.co/JDG0etIA9m",FALSE,0,NA,2017-12-01 16:24:09,FALSE,NA,"936632017592180741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LepheanaPoloko",27,TRUE,FALSE,NA,NA
"87","RT @steve_hanke: Since the land reforms of 2000, the value of #Zimbabwe's farm production has shrunk by 45%. #Mugabe's erosion of the econo…",FALSE,0,NA,2017-12-01 16:23:22,FALSE,NA,"936631820933894144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Ahoembawe",6,TRUE,FALSE,NA,NA
"88","Father Fidelis Mukonori gave an exclusive interview to VOA's Zimbabwe service this week, days after Mugabe, 93, end… https://t.co/DNDdv9taUh",FALSE,1,NA,2017-12-01 16:22:59,TRUE,NA,"936631723546292224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshakaSaleh",34,FALSE,FALSE,NA,NA
"89","RT @LanceGuma: With the fall of #Mugabe, #Mnangagwa knew the whole world was watching his speech and he said all the right things. He also…",FALSE,0,NA,2017-12-01 16:22:09,FALSE,NA,"936631514439221248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manmox24",23,TRUE,FALSE,NA,NA
"90","RT @Africa_Conf: FREE TO READ | #ZIMBABWE: Hopes and fears for the new old guard
After deftly organising #Mugabe's exit and #Mnangagwa's ac…",FALSE,0,NA,2017-12-01 16:21:47,FALSE,NA,"936631420478476293",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EroComfort",8,TRUE,FALSE,NA,NA
"91","RT @steve_hanke: Since the land reforms of 2000, the value of #Zimbabwe's farm production has shrunk by 45%. #Mugabe's erosion of the econo…",FALSE,0,NA,2017-12-01 16:18:25,FALSE,NA,"936630576009895936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sparkobuzzer",6,TRUE,FALSE,NA,NA
"92","Since the land reforms of 2000, the value of #Zimbabwe's farm production has shrunk by 45%. #Mugabe's erosion of th… https://t.co/tquZEQXE3B",FALSE,6,NA,2017-12-01 16:16:32,TRUE,NA,"936630102942736384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","steve_hanke",6,FALSE,FALSE,NA,NA
"93","Significant Security Incidents London #UK November 2017  #London #security including #oxfordcircus #BritainFirst… https://t.co/jyPDaxVQEO",FALSE,2,NA,2017-12-01 16:16:20,TRUE,NA,"936630052468547585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IntellFusion",0,FALSE,FALSE,NA,NA
"94","RT @Nzimpofu: @dingani78 @Wamagaisa With #CabinetZW, suddenly the #Mugabe payout makes sense. This junta where prepared to pay RGM anything…",FALSE,0,NA,2017-12-01 16:16:16,FALSE,NA,"936630032025509896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NhlakaniphoZakh",1,TRUE,FALSE,NA,NA
"95","RT @LanceGuma: With the fall of #Mugabe, #Mnangagwa knew the whole world was watching his speech and he said all the right things. He also…",FALSE,0,NA,2017-12-01 16:07:51,FALSE,NA,"936627914807894017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fzinyowera",23,TRUE,FALSE,NA,NA
"96","RT @fash_ngobese: FREE AT LAST!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> This is fire<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Press Play! Well done for standing up for yourselves!<U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BF><ed><U+00A0><U+00BC><ed><U+00B7><U+00BC>
(Retweet)
#FreeZimbabwe
#Mugabe
#…",FALSE,0,NA,2017-12-01 16:05:32,FALSE,NA,"936627330914582529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nthabeleng_noha",1245,TRUE,FALSE,NA,NA
"97","When all else fails start a church #zimbabwe #mugabe https://t.co/RTkEBi7o8B",FALSE,0,NA,2017-12-01 16:05:08,FALSE,NA,"936627231501225985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hlonyKgeleke",0,FALSE,FALSE,NA,NA
"98","RT @loyeloves: Y’all need to watch closely. They legit switched #RobertMugabe ‘s speech or did something hella fishy. Smh. #mugabe #Zimbaba…",FALSE,0,NA,2017-12-01 16:04:34,FALSE,NA,"936627090547462144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Janet12535392",4728,TRUE,FALSE,NA,NA
"99","@tribelaw @jedshug @WhiteHouse 3/ news #flynn to plead guilty lying to #fbj ergo @potus tweetstorm over… https://t.co/zzdaQBL4hl",FALSE,0,"ormiga",2017-12-01 16:02:22,TRUE,"936624503211278337","936626536018407424","17732518","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ormiga",0,FALSE,FALSE,NA,NA
"100","""i need to assure everyone that the president #Mugabe  and his family are safe and sound, we are only targeting cri… https://t.co/U6FhHqEpfc",FALSE,1,NA,2017-12-01 16:00:02,TRUE,NA,"936625947041812481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliceChigumira",0,FALSE,FALSE,NA,NA
"101","RT @ConcernedZimCit: That’s what #Mugabe did in 1980. Great reconciliatory speech at independence then immediately went after political opp…",FALSE,0,NA,2017-12-01 15:59:32,FALSE,NA,"936625821254586369",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hoosier84",10,TRUE,FALSE,NA,NA
"102","Well it was a military coup. Does the @guardian not know ?#Mugabe https://t.co/a5uIVl8Imc",FALSE,0,NA,2017-12-01 15:58:00,FALSE,NA,"936625438461431810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LawCharlies",0,FALSE,FALSE,NA,NA
"103","RT @ConcernedZimCit: That’s what #Mugabe did in 1980. Great reconciliatory speech at independence then immediately went after political opp…",FALSE,0,NA,2017-12-01 15:57:30,FALSE,NA,"936625309859942401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrexitWatch007",10,TRUE,FALSE,NA,NA
"104","RT @ConcernedZimCit: That’s what #Mugabe did in 1980. Great reconciliatory speech at independence then immediately went after political opp…",FALSE,0,NA,2017-12-01 15:55:50,FALSE,NA,"936624889926004736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petergodwin",10,TRUE,FALSE,NA,NA
"105","RT @MAKOSI: I suspect it was part of the negotiations with Bob #mugabe https://t.co/14a6WLJz2n",FALSE,0,NA,2017-12-01 15:54:42,FALSE,NA,"936624604482822145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sydneymatute",1,TRUE,FALSE,NA,NA
"106","RT @fash_ngobese: FREE AT LAST!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> This is fire<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Press Play! Well done for standing up for yourselves!<U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BF><ed><U+00A0><U+00BC><ed><U+00B7><U+00BC>
(Retweet)
#FreeZimbabwe
#Mugabe
#…",FALSE,0,NA,2017-12-01 15:53:00,FALSE,NA,"936624178098331648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cena_andile",1245,TRUE,FALSE,NA,NA
"107","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 15:50:48,FALSE,NA,"936623624441794560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EgleCesnulyte",121,TRUE,FALSE,NA,NA
"108","RT @Habeenzu: This confirms that It was a military #coup!! Wake up Zimbabweans! Mnangagwa is eqaul to #Mugabe. Perhaps you people jumped fr…",FALSE,0,NA,2017-12-01 15:50:38,FALSE,NA,"936623581827616769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Habeenzu",1,TRUE,FALSE,NA,NA
"109","This confirms that It was a military #coup!! Wake up Zimbabweans! Mnangagwa is eqaul to #Mugabe. Perhaps you people… https://t.co/Qb1lNk4Nob",FALSE,3,NA,2017-12-01 15:50:21,TRUE,NA,"936623513410011136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Habeenzu",1,FALSE,FALSE,NA,NA
"110","RT @ConcernedZimCit: That’s what #Mugabe did in 1980. Great reconciliatory speech at independence then immediately went after political opp…",FALSE,0,NA,2017-12-01 15:50:04,FALSE,NA,"936623442371272705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","murego11",10,TRUE,FALSE,NA,NA
"111","RT @RekordNewspaper: INTERNATIONAL NEWS: #Zimbabwe white farmers see opportunity in #Mugabe exit
Read more &gt; https://t.co/01yUaSZr82 https:…",FALSE,0,NA,2017-12-01 15:48:38,FALSE,NA,"936623079647797249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elfriedz",1,TRUE,FALSE,NA,NA
"112","RT @allimadi: Interesting British colonial film clip from the Archives 1961 Rhodesia includes brief interview with #Mugabe then 38  yrs old…",FALSE,0,NA,2017-12-01 15:47:42,FALSE,NA,"936622846582968320",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","J_mbabazi1",1,TRUE,FALSE,NA,NA
"113","RT @LanceGuma: With the fall of #Mugabe, #Mnangagwa knew the whole world was watching his speech and he said all the right things. He also…",FALSE,0,NA,2017-12-01 15:47:32,FALSE,NA,"936622803792490496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zimleague",23,TRUE,FALSE,NA,NA
"114","#Zimbabwe military officials given key jobs in post-  #Mugabe  cabinet https://t.co/wrapHznxYA",FALSE,0,NA,2017-12-01 15:47:03,FALSE,NA,"936622681084125184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Admitonesin",0,FALSE,FALSE,NA,NA
"115","RT @lutsekeZA: Meeting with #Mugabe <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>(LIKE&amp;RT) #Zimbabawe #siviwelutseke https://t.co/61dDcIbiYS",FALSE,0,NA,2017-12-01 15:45:09,FALSE,NA,"936622203034009601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HunterHlonii26",618,TRUE,FALSE,NA,NA
"116","RT @ConcernedZimCit: That’s what #Mugabe did in 1980. Great reconciliatory speech at independence then immediately went after political opp…",FALSE,0,NA,2017-12-01 15:40:57,FALSE,NA,"936621146488868867",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ungovernabl3",10,TRUE,FALSE,NA,NA
"117","RT @ConcernedZimCit: That’s what #Mugabe did in 1980. Great reconciliatory speech at independence then immediately went after political opp…",FALSE,0,NA,2017-12-01 15:40:28,FALSE,NA,"936621025957220354",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LanceGuma",10,TRUE,FALSE,NA,NA
"118","RT @LanceGuma: With the fall of #Mugabe, #Mnangagwa knew the whole world was watching his speech and he said all the right things. He also…",FALSE,0,NA,2017-12-01 15:39:04,FALSE,NA,"936620671202942981",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nyashafidelis",23,TRUE,FALSE,NA,NA
"119","Interesting British colonial film clip from the Archives 1961 Rhodesia includes brief interview with #Mugabe then 3… https://t.co/zxYpe9Fm10",FALSE,0,NA,2017-12-01 15:38:37,TRUE,NA,"936620557277302784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","allimadi",1,FALSE,FALSE,NA,NA
"120","RT @LanceGuma: With the fall of #Mugabe, #Mnangagwa knew the whole world was watching his speech and he said all the right things. He also…",FALSE,0,NA,2017-12-01 15:37:59,FALSE,NA,"936620401651838977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waweru",23,TRUE,FALSE,NA,NA
"121","That’s what #Mugabe did in 1980. Great reconciliatory speech at independence then immediately went after political… https://t.co/v43qjaCYaw",FALSE,11,NA,2017-12-01 15:37:45,TRUE,NA,"936620342499475456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConcernedZimCit",10,FALSE,FALSE,NA,NA
"122","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 15:34:28,FALSE,NA,"936619515533766657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealBrendanM",121,TRUE,FALSE,NA,NA
"123","#Mugabe's former minister of information, in a retort, contrasts former generals in #Trump administration with thos… https://t.co/WGGHDOBgVI",FALSE,0,NA,2017-12-01 15:30:31,TRUE,NA,"936618522158886912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andrewselsky",0,FALSE,FALSE,NA,NA
"124","See the latest article from JLT Specialty on what the resignation of #Mugabe will mean for investors. They provide… https://t.co/oRL3q21vrt",FALSE,0,NA,2017-12-01 15:28:50,TRUE,NA,"936618097255043072",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JLTGroup",0,FALSE,FALSE,NA,NA
"125","Libya under #Gadaffi the land &amp; mineral resources owned by govt benefited all

Zimbabwe under #Mugabe the land owne… https://t.co/QKoxiCwMc7",FALSE,0,NA,2017-12-01 15:25:13,TRUE,NA,"936617188219289601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luvo_RSA",0,FALSE,FALSE,NA,NA
"126","RT @LanceGuma: With the fall of #Mugabe, #Mnangagwa knew the whole world was watching his speech and he said all the right things. He also…",FALSE,0,NA,2017-12-01 15:21:21,FALSE,NA,"936616214972923904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baka4664",23,TRUE,FALSE,NA,NA
"127","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 15:17:46,FALSE,NA,"936615310160990208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bravo_Wally",121,TRUE,FALSE,NA,NA
"128","Subsidising public transport so it doesn't have to be so congested,investing in purifying chemicals and replacing w… https://t.co/a4BCCqWNif",FALSE,0,NA,2017-12-01 15:17:19,TRUE,NA,"936615199230038016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","KMadzore",0,FALSE,FALSE,NA,NA
"129","In the Footsteps of #Mugabe,
Japan's Emperor #Akihito to abdicate in 2019. https://t.co/sYKo54OQX3",FALSE,0,NA,2017-12-01 15:15:08,FALSE,NA,"936614648639565824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","labbanf",0,FALSE,FALSE,NA,NA
"130","I suspect it was part of the negotiations with Bob #mugabe https://t.co/14a6WLJz2n",FALSE,1,NA,2017-12-01 15:14:38,FALSE,NA,"936614521808064513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAKOSI",1,FALSE,FALSE,NA,NA
"131","#ArchbishopofYork restores dog collar ending his 10-year #Mugabe protest https://t.co/JjzfbOp6uX",FALSE,0,NA,2017-12-01 15:14:15,FALSE,NA,"936614428363157504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Keteekitipost",0,FALSE,FALSE,NA,NA
"132","@TheStarKenya Even the veterans abandoned #Mugabe when his time was up. One day the same elders will castigate… https://t.co/zxhxihMmQ6",FALSE,0,"TheStarKenya",2017-12-01 15:12:00,TRUE,"936444849896669184","936613859846164481","343326011","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","254nerd",0,FALSE,FALSE,NA,NA
"133","@Maldives_Man @MohamedNasheed Well to a drunk Transparency International data may be fake. Reality may be harsh but… https://t.co/jGmDI5rXxG",FALSE,0,"Maldives_Man",2017-12-01 15:04:23,TRUE,"936597539054239744","936611943443456000","532144595","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aliassad75",0,FALSE,FALSE,NA,NA
"134","@HairyRamsden @futurelawdigita @LBC To compare @jeremycorbyn with #mugabe is very funny",FALSE,0,"HairyRamsden",2017-12-01 15:03:19,FALSE,"936610353621929986","936611676610183169","922559518306918401","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","themantiger",0,FALSE,FALSE,NA,NA
"135","RT @ShadowGovIntel: #Mugabe’s resignation unlikely to cause a shift in Wildlife #poaching and #trafficking in #Zimbabwe
https://t.co/AS2k8B…",FALSE,0,NA,2017-12-01 15:01:27,FALSE,NA,"936611206835658752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JuliaWestbury",1,TRUE,FALSE,NA,NA
